Surname_name,UI,Former,Frakcija,DeclYear,Interest_Type,Entity_name,Entity_RegNum,Legal_form,Municipality,Region,NACE_1,Specif,Position,Income_type,Income_value,Fin_v,Fin_v_number,Fin_v_value
"Pucens, Ēriks",LSRD-70,Local politician,KPV LV,2018,Income / Private,"Kurmāles pagasta zemnieku saimniecība ""PŪCES""",41201010633,ZEM,Kuldīgas municipality,Kurzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €399,00 ",,,
"Pucens, Ēriks",LSRD-70,Local politician,KPV LV,2018,Income / Private,"SIA ""MEŽMAĻI""",41203007356,SIA,Kuldīgas municipality,Kurzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €1.294,07 ",,,
"Pucens, Ēriks",LSRD-70,Local politician,KPV LV,2018,Income / Private,"SIA ""ENERGOPARKS""",41203010464,SIA,Kuldīgas municipality,Kurzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €1.453,00 ",,,
"Pucens, Ēriks",LSRD-70,Local politician,KPV LV,2018,Income / Private,"SIA ""AJG plus""",40003554777,SIA,Babītes municipality ,Rīga/Pierīga,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €588,25 ",,,
"Puga, Ivars",LSRD-71,Private,KPV LV,2018,Position / Private,"Valsts SIA ""Latvijas Televīzija""",40003080597,VSIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,līgumsaistības,,,,,
"Puga, Ivars",LSRD-71,Private,KPV LV,2018,Position / Private,"Valsts SIA ""Latvijas Nacionālais teātris""",40003786149,VSIA,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,Aktieris,,,,,
"Puga, Ivars",LSRD-71,Private,KPV LV,2018,Income / P-A-R,"Valsts SIA ""Latvijas Televīzija""",40003080597,VSIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €1.094,00 ",,,
"Puga, Ivars",LSRD-71,Private,KPV LV,2018,Income / P-A-R,"Valsts SIA ""Latvijas Nacionālais teātris""",40003786149,VSIA,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,,Alga," €250,00 ",,,
"Puga, Ivars",LSRD-71,Private,KPV LV,2018,Income / Private,Latvijas Profesionālo aktieru apvienība,40008081885,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,,Honorārs," €81,97 ",,,
"Reizniece-Ozola, Dana",LSRD-73,Minister,ZZS,2018,Position / Private,Eiropas Šaha savienība,T0900008201,Foreign Entity,,,"R - Arts, Entertainment, Sports and Recreation",,Viceprezidente,,,,,
"Reizniece-Ozola, Dana",LSRD-73,Minister,ZZS,2018,Income / Private,"SIA ""Sporta klubs ""BALTIKA""""",40003292225,SIA,Liepājas municipality,Kurzeme,"R - Arts, Entertainment, Sports and Recreation",,,U.c. ienākumi," €200,00 ",,,
"Ribakovs, Ivans",LSRD-74,MP,Saskaņa,2018,Position / Private,"Nodibinājums ""BF""",40008130678,NOD,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Līdzdibinātājs,,,,,
"Ribakovs, Ivans",LSRD-74,MP,Saskaņa,2018,Position / Private,"""GREBENŠČIKOVA GARĪGĀ SKOLA""",99500004081,ROI,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Religion,Aizgādības padomes priekšsēdētāja vietnieks,,,,,
"Ribakovs, Ivans",LSRD-74,MP,Saskaņa,2018,Holding,"SIA ""SAKNES PLUS""",42403018474,SIA,Rēzeknes municipality,Latgale,J - Information and Communication,,,,,Kapitāla daļas,13," €1.850,00 "
"Ribakovs, Ivans",LSRD-74,MP,Saskaņa,2018,Holding,"SIA ""COLOR""",42403006259,SIA,Rēzeknes municipality,Latgale,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Kapitāla daļas,47," €3.337,00 "
"Ribakovs, Ivans",LSRD-74,MP,Saskaņa,2018,Income / P-A-R,"SIA ""COLOR""",42403006259,SIA,Rēzeknes municipality,Latgale,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,Dividendes," €4.111,11 ",,,
"Rībena, Inguna",LSRD-75,MP,TB/LNNK,2018,Position / Private,"""Ojāra Vācieša biedrība""",40008035532,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - culture,Valdes locekle,,,,,
"Rībena, Inguna",LSRD-75,MP,TB/LNNK,2018,Position / Private,"""Latvija Tibetai""",40008129664,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - culture,Dalībniece,,,,,
"Rībena, Inguna",LSRD-75,MP,TB/LNNK,2018,Position / Private,"""Ivara Strautmaņa reģionālās arhitektūras prēmijas fonds""",40008229171,NOD,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Education,Dalībniece,,,,,
"Rībena, Inguna",LSRD-75,MP,TB/LNNK,2018,Income / Private,"SIA ""Leseda Koks""",40003992503,SIA,Rīgas municipality,Rīga/Pierīga,L - Real Estate Activities,,,Ienāk. no saimn. darbības un komercdarb," €46.250,00 ",,,
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Position / Private,"SIA ""VALKAS MELIORĀCIJA""",44103005549,SIA,Valkas municipality,Latgale,F - Construction,,Būvdarbu vadītāja palīgs,,,,,
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Position / Private,"SIA ""LIMBAŽU MELIO""",44103005267,SIA,Rīgas municipality,Rīga/Pierīga,F - Construction,,Valdes loceklis,,,,,
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Holding,"SIA ""LIMBAŽU MELIO""",44103005267,SIA,Rīgas municipality,Rīga/Pierīga,F - Construction,,,,,Kapitāla daļas,20," €2.842,00 "
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Income / P-A-R,"SIA ""VALKAS MELIORĀCIJA""",44103005549,SIA,Valkas municipality,Latgale,F - Construction,,,Alga," €3.913,66 ",,,
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Income / P-A-R,"SIA ""LIMBAŽU MELIO""",44103005267,SIA,Rīgas municipality,Rīga/Pierīga,F - Construction,,,Dividendes," €91.454,55 ",,,
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Income / P-A-R,"SIA ""LIMBAŽU MELIO""",44103005267,SIA,Rīgas municipality,Rīga/Pierīga,F - Construction,,,Alga," €22.396,14 ",,,
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Income / P-A-R,"SIA ""LIMBAŽU MELIO""",44103005267,SIA,Rīgas municipality,Rīga/Pierīga,F - Construction,,,Ienāk. no saimn. darbības un komercdarb," €8.695,39 ",,,
"Riekstiņš, Sandis",LSRD-76,Local politician,JKP,2018,Income / P-A-R,"SIA ""LIMBAŽU MELIO""",44103005267,SIA,Rīgas municipality,Rīga/Pierīga,F - Construction,,,Ienāk. no saimn. darbības un komercdarb," €790,49 ",,,
"Rubiks, Artūrs",LSRD-77,MP,Saskaņa,2018,Holding,"SIA ""KKG""",52403017061,SIA,Rēzeknes municipality,Latgale,S - Civil Society; Professionist Associations; Other service activities,,,,,Akcijas,40," €570,00 "
"Rukšāne-Ščipčinska, Dace",LSRD-78,Private,A/P!,2018,Income / Private,"SIA ""Izdevniecība Dienas Mediji""",40003804497,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Honorārs," €158,27 ",,,
"Rukšāne-Ščipčinska, Dace",LSRD-78,Private,A/P!,2018,Income / Private,Autortiesību un komunicēšanās konsultāciju aģentūra / Latvijas Autoru apvienība,40008043690,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations; CSO-culture,,Honorārs," €348,73 ",,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Position / Private,"Valsts SIA ""Paula Stradiņa klīniskā universitātes slimnīca""",40003457109,VSIA,Rīgas municipality,Rīga/Pierīga,Q - Human health and social work activities,,"ārsts kardiologs, reto slimību kabineta atbildīgais ārsts",,,,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Position / Private,"SIA ""Rīgas 1. slimnīca""",40003439279,SIA,Rīgas municipality,Rīga/Pierīga,Q - Human health and social work activities,,Ārsts invazīvās kardioloģijas laboratorijā,,,,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Position / Private,RĪGAS STRADIŅA UNIVERSITĀTE,90000013771,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Docents,,,,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Position / Private,"""PFIZER LUXEMBOURG SARL FILIĀLE LATVIJĀ""",40003675962,AKF,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,Lektors,,,,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Position / Private,"""Skrides fonds""",40008212705,NOD,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO-Education,Valdes loceklis,,,,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Position / Private,"""Latvijas Reto slimību speciālistu asociācija""",40008246646,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations; Healtcare,Valdes loceklis,,,,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Income / P-A-R,"Valsts SIA ""Paula Stradiņa klīniskā universitātes slimnīca""",40003457109,VSIA,Rīgas municipality,Rīga/Pierīga,Q - Human health and social work activities,,,Alga," €4.687,70 ",,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Income / P-A-R,"SIA ""Rīgas 1. slimnīca""",40003439279,SIA,Rīgas municipality,Rīga/Pierīga,Q - Human health and social work activities,,,Alga," €422,62 ",,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Income / P-A-R,RĪGAS STRADIŅA UNIVERSITĀTE,90000013771,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,,Alga," €1.793,69 ",,,
"Skride, Andris",LSRD-79,Private,A/P!,2018,Income / P-A-R,"""PFIZER LUXEMBOURG SARL FILIĀLE LATVIJĀ""",40003675962,AKF,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,U.c. ienākumi," €762,47 ",,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Position / Private,SIA EKONOMISKĀS INFORMĀCIJAS BIROJS,40103911918,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,Valdes loceklis,,,,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Position / Private,"SIA ""Šmits, Jēkabsons un Partneri""",40103480510,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,VALDES PRIEKŠSĒDĒTĀJS,,,,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Position / Private,Latvijas Zivrūpnieku savienība,40008053792,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations,Prezidents,,,,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Position / Private,"Biedrība ""Tautas laiks""",40008137939,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Economics,Valdes loceklis,,,,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Position / Private,"Biedrība ""EUROPEAN CRABBING ASSOCIATION""",40008200655,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - agriculture,Prezidents,,,,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Position / Private,"""Latvijas Pārtikas eksportētāju apvienība""",50008228591,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,Valdes loceklis,,,,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Position / Private,"""Latvijas lobētāju asociācija""",40008194931,BDR,Krimuldas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Holding,"SIA ""Šmits, Jēkabsons un Partneri""",40103480510,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,,,Kapitāla daļas,4," €4,00 "
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Income / P-A-R,SIA EKONOMISKĀS INFORMĀCIJAS BIROJS,40103911918,SIA,Rīgas municipality,Rīga/Pierīga,J - Information and Communication,,,Alga," €560,00 ",,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Income / P-A-R,Latvijas Zivrūpnieku savienība,40008053792,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations,,Alga," €38.424,00 ",,,
"Šmits, Didzis",LSRD-84,Private,KPV LV,2018,Income / P-A-R,"Biedrība ""EUROPEAN CRABBING ASSOCIATION""",40008200655,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - agriculture,,Alga," €5.223,84 ",,,
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Position / Private,EDVĪNS ŠNORE,,,,,,,pašnodarbināta persona,,,,,
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Holding,TRIANGLE PETROLEUM CORP,T0900008411,Foreign Entity,,,B - Mining and Quarrying,,,,,Akcijas,15000," €131,00 "
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Holding,SYNERGY PHARMACEUTICALS INC,T0900007609,Foreign Entity,,,C - Manufacturing,,,,,Akcijas,2000," €198,95 "
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Holding,NOVAVAX INC,T0900007611,Foreign Entity,,,"M - Professional, scientific and technical activities",,,,,Akcijas,2000," €3.213,97 "
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Holding,HEAT BIOLOGICS INC,T0900007614,Foreign Entity,,,"M - Professional, scientific and technical activities",,,,,Akcijas,600," €513,54 "
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Holding,GENERAL ELECTRIC CO,T0900008070,Foreign Entity,,,"D - Electricity, gas, steam and air conditioning supply",,,,,Akcijas,400," €2.644,54 "
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Holding,ARADIGM CORP,T0900008410,Foreign Entity,,,C - Manufacturing,,,,,Akcijas,2000," €558,95 "
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Income / P-A-R,EDVĪNS ŠNORE,,,,,Self-employment,,,Alga," €6.480,00 ",,,
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Income / Private,Autortiesību un komunicēšanās konsultāciju aģentūra / Latvijas Autoru apvienība,40008043690,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations; CSO-culture,,Honorārs," €118,37 ",,,
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Income / Private,"Zvārdes pagasta zemnieku saimniecība ""Mārtiņi""",48501017954,ZEM,Saldus municipality,Kurzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €264,00 ",,,
"Šnore, Edvīns",LSRD-85,MP,TB/LNNK,2018,Income / Private,"Saldus rajona Zirņu pagasta zemnieku saimniecība ""PĪLĀDŽI""",48501011059,ZEM,Saldus municipality,Kurzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €277,78 ",,,
"Sprūde, Karina",LSRD-80,Local politician,KPV LV,2018,Position / Private,"SIA ""DIKAZ""",40103757697,SIA,Saldus municipality,Kurzeme,S - Civil Society; Professionist Associations; Other service activities,,Valdes loceklis,,,,,
"Sprūde, Karina",LSRD-80,Local politician,KPV LV,2018,Position / Private,"""Solidaritate.Lv""",40008160278,BDR,Stopiņu municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Social work,Likvidators,,,,,
"Sprūde, Karina",LSRD-80,Local politician,KPV LV,2018,Holding,"SIA ""DIKAZ""",40103757697,SIA,Stopiņu municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,,,,,Kapitāla daļas,2846," €2.846,00 "
"Staķis, Mārtiņš",LSRD-81,Private,A/P!,2018,Position / Private,SCAE Latvia,40008243550,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Food,Valdes loceklis,,,,,
"Staķis, Mārtiņš",LSRD-81,Private,A/P!,2018,Holding,"SIA ""Innocent""",40103448812,SIA,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Other personal service activities,,,,Kapitāla daļas,2793," €2.793,00 "
"Staķis, Mārtiņš",LSRD-81,Private,A/P!,2018,Holding,"SIA ""Innocent PRO""",40103516061,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,Dividendes," €5.500,00 ",Kapitāla daļas,284," €2.840,00 "
"Staķis, Mārtiņš",LSRD-81,Private,A/P!,2018,Holding,"SIA ""Innocent coffee masters""",40103312570,SIA,Rīgas municipality,Rīga/Pierīga,I - Accommodatio and food service activities,,,Dividendes," €2.000,00 ",Kapitāla daļas,284," €2.840,00 "
"Staķis, Mārtiņš",LSRD-81,Private,A/P!,2018,Income / Private,Zemessardzes štābs,90000040549,State institution,Rīgas municipality,Rīga/Pierīga,O - Public Administration and defense; compulsatory social security,,,U.c. ienākumi," €78,92 ",,,
"Šteins, Mārtiņš",LSRD-86,Private,A/P!,2018,Position / Private,Latvijas Jaunatnes padome,40008012686,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations; CSO-social work,eksperts,,,,,
"Šteins, Mārtiņš",LSRD-86,Private,A/P!,2018,Position / Private,"""Jauniešu organizācija Nītaureņi""",40008170539,BDR,Amatas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Social,Projektu vadītājs,,,,,
"Šteins, Mārtiņš",LSRD-86,Private,A/P!,2018,Income / P-A-R,Latvijas Jaunatnes padome,40008012686,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations; CSO-social work,,Alga," €5.744,00 ",,,
"Šteins, Mārtiņš",LSRD-86,Private,A/P!,2018,Income / P-A-R,"""Jauniešu organizācija Nītaureņi""",40008170539,BDR,Amatas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Social,,Alga," €2.000,00 ",,,
"Šteins, Mārtiņš",LSRD-86,Private,A/P!,2018,Income / Private,MĀRTIŅŠ ŠTEINS,,,,,Self-employment,,,Ienāk. no saimn. darbības un komercdarb," €2.505,00 ",,,
"Stepaņenko, Jūlija",LSRD-82,MP,Independent,2018,Holding,"SIA ""WAVE MEDIA""",40003949089,SIA,Rīgas municipality,Rīga/Pierīga,L - Real Estate Activities,,,,,Kapitāla daļas,600," €853,73 "
"Stepaņenko, Jūlija",LSRD-82,MP,Independent,2018,Income / Private,"SIA ""WAVE MEDIA""",40003949089,SIA,Rīgas municipality,Rīga/Pierīga,L - Real Estate Activities,,,U.c. ienākumi," €87.500,00 ",,,
"Stepaņenko, Jūlija",LSRD-82,MP,Independent,2018,Income / Private,"SIA ""WAVE MEDIA""",40003949089,SIA,Rīgas municipality,Rīga/Pierīga,L - Real Estate Activities,,,Ienāk. no saimn. darbības un komercdarb," €600,00 ",,,
"Stepaņenko, Jūlija",LSRD-82,MP,Independent,2018,Income / Private,"SIA ""R89""",50103694641,SIA,Rīgas municipality,Rīga/Pierīga,L - Real Estate Activities,,,U.c. ienākumi," €47.016,76 ",,,
"Stepaņenko, Jūlija",LSRD-82,MP,Independent,2018,Income / Private,JŪLIJA STEPAŅENKO,,,,,Self-employment,,,Ienāk. no saimn. darbības un komercdarb," €2.868,15 ",,,
"Švecova, Ļubova",LSRD-87,Private,Saskaņa,2018,Position / Private,"SIA ""Laforte""",40103929676,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,Valdes loceklis,,,,,
"Švecova, Ļubova",LSRD-87,Private,Saskaņa,2018,Holding,"SIA ""Laforte""",40103929676,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,,,Kapitāla daļas,2800," €2.800,00 "
